Status,Block Number,Base,Date,Plane Type,Stays With Plane,Flight Number,Departure City,Departure Time,Arrival City,Arrival Time
Locked,74,SFO,15,320,False,334,LAX,1015,FLL,1800
Locked,74,SFO,16,319,False,345,FLL,0835,SFO,1210
Locked,75,SFO,16,320,True,1930,SFO,0800,LAX,0920
Locked,75,SFO,16,320,False,334,LAX,1015,FLL,1800
Locked,75,SFO,17,320,False,347,FLL,1720,SFO,2050
Locked,76,SFO,21,320,True,1930,SFO,0800,LAX,0920
Locked,76,SFO,21,320,False,334,LAX,1015,FLL,1800
Locked,76,SFO,22,320,False,347,FLL,1720,SFO,2050
Locked,76,SFO,23,320,True,1930,SFO,0800,LAX,0920
Locked,76,SFO,23,320,False,334,LAX,1015,FLL,1800
Locked,76,SFO,24,320,False,347,FLL,1720,SFO,2050
Locked,76,SFO,26,320,True,1930,SFO,0800,LAX,0920
Locked,76,SFO,26,320,False,334,LAX,1015,FLL,1800
Locked,76,SFO,27,320,False,347,FLL,1720,SFO,2050
Locked,77,SFO,25,320,False,174,SFO,0800,EWR,1630
Locked,77,SFO,26,320,False,165,EWR,1300,LAX,1615
Locked,77,SFO,26,320,False,1943,LAX,1820,SFO,1935
Locked,78,SFO,29,320,False,1,SFO,0800,DCA,1600
Locked,78,SFO,30,320,False,1,SFO,0800,DCA,1600
Locked,78,SFO,30,320,False,2,DCA,1700,SFO,2010
Locked,78,SFO,31,320,False,2,DCA,1700,SFO,2010
Locked,79,SFO,30,320,True,1930,SFO,0800,LAX,0920
Locked,79,SFO,30,320,False,334,LAX,1015,FLL,1800
Locked,79,SFO,31,320,False,347,FLL,1720,SFO,2050
Locked,80,SFO,1,320,False,340,SFO,0805,FLL,1625
Locked,80,SFO,2,320,False,345,FLL,0845,SFO,1210
Locked,80,SFO,3,320,False,340,SFO,0805,FLL,1625
Locked,80,SFO,4,320,False,345,FLL,0845,SFO,1210
Locked,81,SFO,12,320,False,340,SFO,0810,FLL,1625
Locked,81,SFO,13,319,False,345,FLL,0835,SFO,1210
Locked,82,SFO,18,320,False,6902,SFO,0810,RNO,0900
Locked,82,SFO,18,320,False,6903,RNO,2000,SFO,2055
Locked,83,SFO,12,319,True,902,SFO,0900,LAS,1025
Locked,83,SFO,12,319,False,905,LAS,1110,SFO,1240
Locked,83,SFO,12,320,False,90,SFO,1455,IAD,2255
Locked,83,SFO,13,320,True,97,IAD,1635,LAX,1925
Locked,83,SFO,13,320,False,947,LAX,2040,SFO,2155
Locked,83,SFO,19,319,True,902,SFO,0900,LAS,1025
Locked,83,SFO,19,319,False,905,LAS,1110,SFO,1240
Locked,83,SFO,19,320,False,90,SFO,1455,IAD,2255
Locked,83,SFO,20,320,True,97,IAD,1635,LAX,1925
Locked,83,SFO,20,320,False,947,LAX,2040,SFO,2155
Locked,84,SFO,16,320,True,902,SFO,0900,LAS,1025
Locked,84,SFO,16,320,False,905,LAS,1110,SFO,1240
Locked,84,SFO,16,320,False,90,SFO,1455,IAD,2255
Locked,84,SFO,17,320,False,77,IAD,1835,SFO,2140
Locked,84,SFO,23,320,True,902,SFO,0900,LAS,1025
Locked,84,SFO,23,320,False,905,LAS,1110,SFO,1240
Locked,84,SFO,23,320,False,90,SFO,1455,IAD,2255
Locked,84,SFO,24,320,False,77,IAD,1835,SFO,2140
Locked,85,SFO,24,320,True,902,SFO,0900,LAS,1025
Locked,85,SFO,24,320,False,905,LAS,1110,SFO,1240
Locked,85,SFO,24,320,False,90,SFO,1455,IAD,2255
Locked,85,SFO,26,320,False,69,IAD,1000,SFO,1305
Locked,85,SFO,26,319,True,25,SFO,1400,PSP,1520
Locked,85,SFO,26,DHD,False,30,PSP,1605,SFO,1730
Locked,86,SFO,25,319,True,902,SFO,0900,LAS,1025
Locked,86,SFO,25,319,True,905,LAS,1110,SFO,1240
Locked,86,SFO,25,319,False,1346,SFO,1425,FLL,2240
Locked,86,SFO,27,319,False,345,FLL,0835,SFO,1210
Locked,87,SFO,28,320,True,902,SFO,0900,LAS,1025
Locked,87,SFO,28,320,True,905,LAS,1110,SFO,1240
Locked,87,SFO,28,320,False,928,SFO,1325,LAX,1440
Locked,87,SFO,28,319,False,882,LAX,1705,DFW,2155
Locked,87,SFO,29,320,False,717,DFW,1855,SFO,2050
Locked,88,SFO,6,320,False,136,SFO,0910,PHL,1730
Locked,88,SFO,7,320,False,143,PHL,1825,SFO,2145
Locked,89,SFO,28,320,False,22,SFO,0920,JFK,1755
Locked,89,SFO,29,320,True,251,JFK,0935,LAS,1235
Locked,89,SFO,29,320,False,251,LAS,1325,SFO,1500
Locked,90,SFO,1,DHD,False,352,SFO,0925,BOS,1800
Locked,90,SFO,2,320,False,353,BOS,1625,SFO,2015
Locked,91,SFO,8,320,False,352,SFO,0925,BOS,1800
Locked,91,SFO,9,320,False,357,BOS,1855,SFO,2245
Locked,92,SFO,12,DHD,False,352,SFO,0925,BOS,1800
Locked,92,SFO,13,320,False,357,BOS,1855,SFO,2245
Locked,92,SFO,19,DHD,False,352,SFO,0925,BOS,1800
Locked,92,SFO,20,320,False,357,BOS,1855,SFO,2245
Locked,92,SFO,26,DHD,False,352,SFO,0925,BOS,1800
Locked,92,SFO,27,320,False,357,BOS,1855,SFO,2245
Locked,93,SFO,12,319,False,136,SFO,0935,PHL,1750
Locked,93,SFO,13,319,False,143,PHL,1720,SFO,2040
Locked,93,SFO,19,319,False,136,SFO,0935,PHL,1750
Locked,93,SFO,20,319,False,143,PHL,1720,SFO,2040
Locked,93,SFO,26,319,False,136,SFO,0935,PHL,1750
Locked,93,SFO,27,319,False,143,PHL,1720,SFO,2040
Locked,94,SFO,30,319,True,956,SFO,1005,SAN,1135
Locked,94,SFO,30,319,False,961,SAN,1215,SFO,1350
Locked,94,SFO,30,320,False,90,SFO,1455,IAD,2255
Locked,94,SFO,31,320,False,77,IAD,1835,SFO,2140
Locked,95,SFO,1,320,False,924,SFO,1105,LAX,1225
Locked,95,SFO,1,320,False,126,LAX,1425,PHL,2225
Locked,95,SFO,2,319,False,143,PHL,1820,SFO,2140
Locked,96,SFO,11,320,False,924,SFO,1130,LAX,1250
Locked,96,SFO,11,320,False,330,LAX,1400,FLL,2140
Locked,96,SFO,12,320,False,347,FLL,1720,SFO,2050
Locked,97,SFO,18,320,False,924,SFO,1130,LAX,1250
Locked,97,SFO,18,320,False,330,LAX,1400,FLL,2140
Locked,97,SFO,20,319,False,345,FLL,0835,SFO,1210
Locked,98,SFO,29,320,False,924,SFO,1130,LAX,1250
Locked,98,SFO,29,319,True,486,LAX,1510,LAS,1620
Locked,98,SFO,29,319,True,475,LAS,1705,LAX,1815
Locked,98,SFO,29,319,False,797,LAX,1905,SEA,2140
Locked,98,SFO,30,320,True,755,SEA,1450,SFO,1655
Locked,98,SFO,30,320,True,1920,SFO,1740,LAX,1855
Locked,98,SFO,30,320,False,1949,LAX,1940,SFO,2055
Locked,99,SFO,30,320,False,924,SFO,1130,LAX,1250
Locked,99,SFO,30,320,False,366,LAX,1425,BOS,2245
Locked,99,SFO,31,320,False,357,BOS,1855,SFO,2245
Locked,100,SFO,5,319,False,928,SFO,1315,LAX,1430
Locked,100,SFO,5,319,False,882,LAX,1700,DFW,2155
Locked,100,SFO,6,320,False,715,DFW,1335,SFO,1525
Locked,100,SFO,6,319,True,960,SFO,1750,SAN,1915
Locked,100,SFO,6,319,False,969,SAN,1955,SFO,2130
Locked,101,SFO,4,319,True,906,SFO,1325,LAS,1455
Locked,101,SFO,4,319,True,909,LAS,1601,SFO,1730
Locked,101,SFO,4,319,False,720,SFO,1810,DFW,2335
Locked,101,SFO,5,320,False,715,DFW,1335,SFO,1525
Locked,101,SFO,5,319,True,960,SFO,1750,SAN,1915
Locked,101,SFO,5,319,False,969,SAN,1955,SFO,2130
Locked,102,SFO,18,320,True,906,SFO,1325,LAS,1455
Locked,102,SFO,18,320,False,909,LAS,1601,SFO,1736
Locked,102,SFO,18,320,False,748,SFO,2005,SEA,2205
Locked,102,SFO,19,320,False,755,SEA,1450,SFO,1655
Locked,102,SFO,19,319,True,960,SFO,1750,SAN,1915
Locked,102,SFO,19,319,False,969,SAN,2010,SFO,2145
Locked,103,SFO,30,319,True,25,SFO,1400,PSP,1520
Locked,103,SFO,30,319,False,30,PSP,1605,SFO,1730
Locked,103,SFO,30,320,False,964,SFO,1955,SAN,2120
Locked,103,SFO,31,319,False,961,SAN,1215,SFO,1350
Locked,103,SFO,31,319,True,816,SFO,1535,PDX,1720
Locked,103,SFO,31,319,False,813,PDX,1805,SFO,1945
Locked,104,SFO,31,320,False,26,SFO,1430,JFK,2300
Locked,104,SFO,32,320,False,29,JFK,1855,SFO,2235
Locked,105,SFO,1,320,False,26,SFO,1430,JFK,2300
Locked,105,SFO,2,320,False,27,JFK,1630,SFO,2010
Locked,106,SFO,5,319,True,908,SFO,1440,LAS,1610
Locked,106,SFO,5,319,False,919,LAS,1655,SFO,1825
Locked,106,SFO,5,320,False,964,SFO,1955,SAN,2120
Locked,106,SFO,6,319,False,961,SAN,1215,SFO,1350
Locked,106,SFO,6,320,True,746,SFO,1605,SEA,1810
Locked,106,SFO,6,320,False,759,SEA,1855,SFO,2059
Locked,107,SFO,9,320,False,90,SFO,1455,IAD,2255
Locked,107,SFO,10,320,False,77,IAD,1835,SFO,2140
Locked,108,SFO,28,320,False,90,SFO,1455,IAD,2255
Locked,108,SFO,29,320,False,77,IAD,1835,SFO,2140
Locked,109,SFO,9,320,False,26,SFO,1505,JFK,2330
Locked,109,SFO,10,320,False,29,JFK,1850,SFO,2235
Locked,110,SFO,15,320,False,26,SFO,1505,JFK,2330
Locked,110,SFO,16,320,False,29,JFK,1850,SFO,2235
Locked,110,SFO,20,320,False,26,SFO,1505,JFK,2330
Locked,110,SFO,21,320,False,29,JFK,1850,SFO,2235
Locked,111,SFO,29,320,False,26,SFO,1505,JFK,2330
Locked,111,SFO,30,320,False,29,JFK,1850,SFO,2235
Locked,112,SFO,2,319,True,25,SFO,1600,PSP,1725
Locked,112,SFO,2,319,False,30,PSP,1810,SFO,1940
Locked,112,SFO,2,319,False,810,SFO,2035,PDX,2220
Locked,112,SFO,3,319,False,817,PDX,1205,SFO,1350
Locked,112,SFO,3,320,True,746,SFO,1605,SEA,1810
Locked,112,SFO,3,320,False,759,SEA,1855,SFO,2059
Unlocked,113,SFO,10,319,False,942,SFO,1915,LAX,2035
Unlocked,113,SFO,10,320,False,338,LAX,2210,FLL,0545
Unlocked,113,SFO,12,320,False,321,FLL,0700,LAX,1000
Unlocked,113,SFO,12,DHD,False,927,LAX,1125,SFO,1245
Unlocked,113,SFO,17,319,False,942,SFO,1915,LAX,2035
Unlocked,113,SFO,17,320,False,338,LAX,2210,FLL,0545
Unlocked,113,SFO,19,320,False,321,FLL,0700,LAX,1000
Unlocked,113,SFO,19,DHD,False,927,LAX,1125,SFO,1245
Unlocked,113,SFO,24,319,False,942,SFO,1915,LAX,2035
Unlocked,113,SFO,24,320,False,338,LAX,2210,FLL,0545
Unlocked,113,SFO,26,320,False,321,FLL,0700,LAX,1000
Unlocked,113,SFO,26,DHD,False,927,LAX,1125,SFO,1245
Locked,114,SFO,12,319,False,942,SFO,1915,LAX,2035
Locked,114,SFO,12,320,False,114,LAX,2150,IAD,0530
Locked,114,SFO,13,320,False,77,IAD,1835,SFO,2140
Locked,115,SFO,19,319,False,942,SFO,1915,LAX,2035
Locked,115,SFO,19,320,False,114,LAX,2150,IAD,0530
Locked,115,SFO,20,320,False,77,IAD,1835,SFO,2140
Locked,115,SFO,22,319,False,942,SFO,1915,LAX,2035
Locked,115,SFO,22,320,False,114,LAX,2150,IAD,0530
Locked,115,SFO,23,320,False,77,IAD,1835,SFO,2140
Locked,115,SFO,26,319,False,942,SFO,1915,LAX,2035
Locked,115,SFO,26,320,False,114,LAX,2150,IAD,0530
Locked,115,SFO,27,320,False,77,IAD,1835,SFO,2140
Locked,115,SFO,29,319,False,942,SFO,1915,LAX,2035
Locked,115,SFO,29,320,False,114,LAX,2150,IAD,0530
Locked,115,SFO,30,320,False,77,IAD,1835,SFO,2140
Locked,116,SFO,30,319,False,942,SFO,1930,LAX,2050
Locked,116,SFO,30,320,False,338,LAX,2215,FLL,0555
Locked,116,SFO,32,320,False,321,FLL,0710,LAX,1000
Locked,116,SFO,32,320,False,927,LAX,1120,SFO,1240
Locked,117,SFO,1,319,False,942,SFO,1930,LAX,2050
Locked,117,SFO,1,320,False,114,LAX,2205,IAD,0545
Locked,117,SFO,2,320,False,77,IAD,1820,SFO,2120
Locked,118,SFO,5,319,True,942,SFO,1930,LAX,2050
Locked,118,SFO,5,319,False,370,LAX,2140,BOS,0600
Locked,118,SFO,6,320,False,357,BOS,1855,SFO,2245
Locked,119,SFO,10,320,True,6900,SFO,2100,FAT,2155
Locked,119,SFO,10,320,False,6001,FAT,2300,CUN,0605
Locked,119,SFO,12,320,False,295,CUN,1615,LAX,1955
Locked,119,SFO,12,320,False,947,LAX,2125,SFO,2245
Locked,120,SFO,24,320,True,6904,SFO,2115,SMF,2200
Locked,120,SFO,24,320,False,6023,SMF,2300,CUN,0625
Locked,120,SFO,26,320,False,295,CUN,1615,LAX,1955
Locked,120,SFO,26,320,False,947,LAX,2125,SFO,2245
Locked,121,SFO,8,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,9,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,10,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,10,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,11,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,12,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,12,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,13,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,14,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,14,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,15,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,15,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,16,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,16,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,17,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,17,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,18,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,19,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,19,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,20,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,21,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,21,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,22,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,22,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,23,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,23,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,24,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,24,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,25,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,26,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,26,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,27,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,28,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,28,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,29,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,29,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,30,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,30,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,31,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,31,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,32,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,33,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,33,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,34,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,35,320,False,358,SFO,2250,BOS,0725
Locked,121,SFO,35,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,36,320,False,351,BOS,0840,SFO,1230
Locked,121,SFO,37,320,False,351,BOS,0840,SFO,1230
Locked,122,SFO,3,320,False,358,SFO,2255,BOS,0735
Locked,122,SFO,5,320,False,358,SFO,2255,BOS,0735
Locked,122,SFO,5,320,False,351,BOS,0850,SFO,1240
Locked,122,SFO,7,320,False,351,BOS,0850,SFO,1240
Locked,123,SFO,6,320,False,358,SFO,2255,BOS,0735
Locked,123,SFO,7,320,False,358,SFO,2255,BOS,0735
Locked,123,SFO,8,320,False,351,BOS,0840,SFO,1230
Locked,123,SFO,9,320,False,351,BOS,0840,SFO,1230
Locked,124,SFO,8,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,9,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,10,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,10,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,11,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,12,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,15,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,16,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,17,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,17,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,18,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,19,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,22,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,23,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,24,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,24,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,25,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,26,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,29,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,30,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,31,319,False,346,SFO,2310,FLL,0720
Locked,124,SFO,31,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,32,319,False,345,FLL,0835,SFO,1210
Locked,124,SFO,33,319,False,345,FLL,0835,SFO,1210
Locked,125,SFO,12,319,False,346,SFO,2310,FLL,0720
Locked,125,SFO,14,320,False,327,FLL,1200,LAX,1455
Locked,125,SFO,14,320,False,933,LAX,1545,SFO,1705
Locked,125,SFO,19,319,False,346,SFO,2310,FLL,0720
Locked,125,SFO,21,320,False,327,FLL,1200,LAX,1455
Locked,125,SFO,21,320,False,933,LAX,1545,SFO,1705
Locked,125,SFO,26,319,False,346,SFO,2310,FLL,0720
Locked,125,SFO,28,320,False,327,FLL,1200,LAX,1455
Locked,125,SFO,28,320,False,933,LAX,1545,SFO,1705
Locked,126,SFO,3,320,False,346,SFO,2315,FLL,0730
Locked,126,SFO,4,320,False,346,SFO,2315,FLL,0730
Locked,126,SFO,5,320,False,345,FLL,0845,SFO,1210
Locked,126,SFO,6,320,False,345,FLL,0845,SFO,1210
Locked,127,SFO,5,320,False,346,SFO,2315,FLL,0730
Locked,127,SFO,7,320,False,327,FLL,1200,LAX,1445
Locked,127,SFO,7,319,False,933,LAX,1540,SFO,1700
Locked,128,SFO,6,320,False,346,SFO,2315,FLL,0730
Locked,128,SFO,8,320,False,327,FLL,1200,LAX,1455
Locked,128,SFO,8,320,False,933,LAX,1545,SFO,1705
Locked,129,SFO,30,319,True,922,SFO,0645,LAX,0805
Locked,129,SFO,30,319,False,874,LAX,0900,DFW,1355
Locked,129,SFO,31,319,True,713,DFW,0700,SFO,0855
Locked,129,SFO,31,319,False,800,SFO,0935,PDX,1120
Locked,129,SFO,32,319,True,805,PDX,0700,SFO,0845
Locked,129,SFO,32,319,False,800,SFO,0935,PDX,1120
Locked,129,SFO,32,319,False,817,PDX,1205,SFO,1350
Locked,130,SFO,1,319,False,922,SFO,0645,LAX,0805
Locked,130,SFO,1,320,False,290,LAX,1035,CUN,1720
Locked,130,SFO,3,320,False,295,CUN,1820,LAX,2155
Locked,130,SFO,4,320,True,878,LAX,1200,DFW,1655
Locked,130,SFO,4,320,True,883,DFW,1740,LAX,1905
Locked,130,SFO,4,320,False,945,LAX,2005,SFO,2120
Locked,131,SFO,2,319,True,922,SFO,0645,LAX,0805
Locked,131,SFO,2,319,False,874,LAX,0900,DFW,1355
Locked,131,SFO,3,319,True,713,DFW,0700,SFO,0855
Locked,131,SFO,3,319,False,800,SFO,0935,PDX,1120
Locked,131,SFO,4,319,False,805,PDX,0700,SFO,0845
Locked,132,SFO,3,319,True,922,SFO,0645,LAX,0805
Locked,132,SFO,3,319,False,874,LAX,0900,DFW,1355
Locked,132,SFO,4,319,True,713,DFW,0700,SFO,0855
Locked,132,SFO,4,319,False,800,SFO,0935,PDX,1120
Locked,132,SFO,5,319,False,805,PDX,0700,SFO,0845
Locked,132,SFO,5,319,True,956,SFO,1005,SAN,1135
Locked,132,SFO,5,319,False,961,SAN,1215,SFO,1350
Locked,133,SFO,5,319,False,922,SFO,0645,LAX,0805
Locked,133,SFO,5,320,False,290,LAX,1035,CUN,1720
Locked,133,SFO,7,320,False,295,CUN,1820,LAX,2155
Locked,133,SFO,8,320,False,929,LAX,1335,SFO,1450
Locked,133,SFO,8,320,True,746,SFO,1615,SEA,1820
Locked,133,SFO,8,320,False,759,SEA,1905,SFO,2110
Locked,134,SFO,14,320,False,922,SFO,0645,LAX,0805
Locked,134,SFO,14,320,False,232,LAX,1010,ORD,1610
Locked,134,SFO,15,319,True,205,ORD,1430,SFO,1715
Locked,134,SFO,15,319,False,720,SFO,1815,DFW,2335
Locked,134,SFO,16,320,False,717,DFW,1855,SFO,2050
Locked,134,SFO,21,320,False,922,SFO,0645,LAX,0805
Locked,134,SFO,21,320,False,232,LAX,1010,ORD,1610
Locked,134,SFO,22,319,True,205,ORD,1430,SFO,1715
Locked,134,SFO,22,319,False,720,SFO,1815,DFW,2335
Locked,134,SFO,23,320,False,717,DFW,1855,SFO,2050
Locked,135,SFO,28,320,False,922,SFO,0645,LAX,0805
Locked,135,SFO,28,320,False,232,LAX,1010,ORD,1610
Locked,135,SFO,29,319,True,205,ORD,1430,SFO,1715
Locked,135,SFO,29,319,False,720,SFO,1815,DFW,2335
Locked,135,SFO,30,320,False,715,DFW,1335,SFO,1530
Locked,135,SFO,30,320,True,960,SFO,1750,SAN,1915
Locked,135,SFO,30,320,False,969,SAN,2010,SFO,2145
Locked,136,SFO,30,319,True,740,SFO,0700,SEA,0905
Locked,136,SFO,30,319,True,753,SEA,0950,SFO,1155
Locked,136,SFO,30,319,True,928,SFO,1315,LAX,1430
Locked,136,SFO,30,319,False,486,LAX,1525,LAS,1635
Locked,136,SFO,31,320,True,897,LAS,0700,SFO,0829
Locked,136,SFO,31,320,False,352,SFO,0925,BOS,1800
Locked,136,SFO,32,320,False,357,BOS,1855,SFO,2245
Locked,137,SFO,1,319,False,740,SFO,0700,SEA,0905
Locked,137,SFO,2,319,True,751,SEA,0615,SFO,0820
Locked,137,SFO,2,319,False,136,SFO,0910,PHL,1730
Locked,137,SFO,3,319,False,143,PHL,1820,SFO,2140
Locked,138,SFO,6,319,True,740,SFO,0700,SEA,0905
Locked,138,SFO,6,319,False,753,SEA,0950,SFO,1155
Locked,138,SFO,6,320,False,744,SFO,1425,SEA,1625
Locked,138,SFO,7,319,False,751,SEA,0615,SFO,0820
Locked,138,SFO,7,320,False,352,SFO,0925,BOS,1800
Locked,138,SFO,8,320,False,357,BOS,1855,SFO,2245
Locked,139,SFO,7,320,False,12,SFO,0700,JFK,1530
Locked,139,SFO,8,320,False,407,JFK,0915,LAX,1245
Locked,139,SFO,9,319,True,925,LAX,0700,SFO,0820
Locked,139,SFO,9,319,True,925,SFO,0905,PDX,1050
Locked,139,SFO,9,319,False,817,PDX,1135,SFO,1315
Locked,140,SFO,9,320,True,950,SFO,0700,SAN,0825
Locked,140,SFO,9,320,False,953,SAN,0910,SFO,1045
Locked,140,SFO,9,320,False,744,SFO,1205,SEA,1405
Locked,140,SFO,10,320,True,950,SFO,0700,SAN,0825
Locked,140,SFO,10,320,False,953,SAN,0910,SFO,1045
Locked,140,SFO,10,320,False,744,SFO,1205,SEA,1405
Locked,140,SFO,10,319,True,751,SEA,0620,SFO,0825
Locked,140,SFO,10,319,False,136,SFO,0935,PHL,1750
Locked,140,SFO,11,319,True,751,SEA,0620,SFO,0825
Locked,140,SFO,11,319,False,136,SFO,0935,PHL,1750
Locked,140,SFO,11,319,False,143,PHL,1720,SFO,2040
Locked,140,SFO,12,319,False,143,PHL,1720,SFO,2040
Locked,141,SFO,10,320,True,740,SFO,0700,SEA,0900
Locked,141,SFO,10,320,False,753,SEA,0950,SFO,1155
Locked,141,SFO,10,DHD,False,25,SFO,1400,PSP,1520
Locked,141,SFO,11,320,False,56,PSP,1455,JFK,2300
Locked,141,SFO,12,320,True,411,JFK,1300,LAX,1620
Locked,141,SFO,12,320,False,941,LAX,1715,SFO,1830
Locked,142,SFO,11,320,False,12,SFO,0700,JFK,1530
Locked,142,SFO,12,320,True,407,JFK,0915,LAX,1245
Locked,142,SFO,12,DHD,False,330,LAX,1400,FLL,2140
Locked,142,SFO,13,320,False,347,FLL,1720,SFO,2050
Locked,143,SFO,13,320,True,950,SFO,0700,SAN,0825
Locked,143,SFO,13,320,False,953,SAN,0910,SFO,1045
Locked,143,SFO,13,320,False,744,SFO,1205,SEA,1405
Locked,143,SFO,14,319,False,751,SEA,0620,SFO,0825
Locked,143,SFO,14,320,False,22,SFO,0920,JFK,1755
Locked,143,SFO,15,320,True,251,JFK,0935,LAS,1235
Locked,143,SFO,15,320,False,251,LAS,1325,SFO,1500
Locked,144,SFO,13,320,True,740,SFO,0700,SEA,0900
Locked,144,SFO,13,320,False,753,SEA,0950,SFO,1155
Locked,144,SFO,13,320,False,906,SFO,1325,LAS,1455
Locked,144,SFO,14,320,True,897,LAS,0700,SFO,0829
Locked,144,SFO,14,320,False,352,SFO,0925,BOS,1800
Locked,144,SFO,15,320,False,357,BOS,1855,SFO,2245
Locked,144,SFO,20,320,True,740,SFO,0700,SEA,0900
Locked,144,SFO,20,320,False,753,SEA,0950,SFO,1155
Locked,144,SFO,20,320,False,906,SFO,1325,LAS,1455
Locked,144,SFO,21,320,True,897,LAS,0700,SFO,0829
Locked,144,SFO,21,320,False,352,SFO,0925,BOS,1800
Locked,144,SFO,22,320,False,357,BOS,1855,SFO,2245
Locked,144,SFO,27,320,True,740,SFO,0700,SEA,0900
Locked,144,SFO,27,320,False,753,SEA,0950,SFO,1155
Locked,144,SFO,27,320,False,906,SFO,1325,LAS,1455
Locked,144,SFO,28,320,True,897,LAS,0700,SFO,0829
Locked,144,SFO,28,320,False,352,SFO,0925,BOS,1800
Locked,144,SFO,29,320,False,357,BOS,1855,SFO,2245
Locked,145,SFO,14,320,True,740,SFO,0700,SEA,0900
Locked,145,SFO,14,320,False,753,SEA,0950,SFO,1155
Locked,145,SFO,14,320,False,906,SFO,1325,LAS,1455
Locked,145,SFO,15,319,False,919,LAS,1700,SFO,1835
Locked,145,SFO,15,320,False,810,SFO,2005,PDX,2150
Locked,145,SFO,16,319,False,948,PDX,1805,SFO,1945
Locked,146,SFO,15,320,True,950,SFO,0700,SAN,0825
Locked,146,SFO,15,320,False,953,SAN,0910,SFO,1045
Locked,146,SFO,15,320,False,744,SFO,1205,SEA,1405
Locked,146,SFO,16,320,True,950,SFO,0700,SAN,0825
Locked,146,SFO,16,320,False,953,SAN,0910,SFO,1045
Locked,146,SFO,16,320,False,744,SFO,1205,SEA,1405
